THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
639,826,772,-2852,-14820,6664,6
639,826,772,-2996,-13732,6160,6
639,826,773,-2828,-15204,5204,6
640,826,773,-2600,-14692,5672,6
640,826,773,-1336,-14800,6344,6
639,826,772,-1044,-15048,6148,6
640,826,773,-896,-14940,5608,6
640,826,773,-632,-15644,5988,6
640,826,773,208,-15556,5288,6
640,826,772,24,-14780,4276,6
639,826,771,28,-16116,4836,6
639,826,772,372,-15684,4564,6
639,826,773,372,-14852,4676,6
639,826,772,520,-15300,5012,6
639,826,773,-564,-14988,5148,6
640,827,773,-656,-14964,4876,6
639,827,773,-892,-14888,5120,6
639,826,773,-884,-15688,5284,6
639,826,772,-868,-15340,5240,6
640,826,773,-1516,-14664,5492,6
639,827,772,-1540,-14904,5024,6
640,827,772,-2224,-14444,5104,6
640,827,772,-2492,-14976,5516,6
639,826,772,-2636,-14580,5512,6
639,827,772,-1256,-14088,6292,6
639,827,773,-2104,-14584,6800,6
640,827,773,-2240,-14288,7384,6
639,826,773,-1964,-14952,8120,6
639,827,773,-2392,-14168,7260,6
640,826,773,-2260,-13192,7364,6
640,827,773,-2580,-13844,8236,6
639,827,773,-2728,-13736,8372,6
639,827,774,-2316,-13424,8640,6
640,827,772,-1336,-12636,9544,6
639,827,772,-984,-13344,8424,6
639,827,773,-1412,-13600,8332,6
639,827,772,-1820,-13828,7340,6
639,827,773,-1548,-13440,7908,6
639,826,773,-1376,-13464,7600,6
639,827,772,-1932,-12676,8852,6
639,828,763,-4220,-12164,10020,6
639,828,766,-4832,-11632,9400,6
639,827,770,-5056,-11652,9508,6
639,827,771,-5472,-12136,9448,6
639,828,770,-4672,-12724,8284,6
639,828,773,-4648,-12992,7680,6
639,827,774,-3780,-13444,7620,6
639,827,777,-3076,-13572,8276,6
639,827,775,-2928,-13304,8748,6
639,827,774,-2516,-12792,7444,6
639,827,773,-2780,-14128,8968,6
639,827,773,-3076,-13584,8636,6
639,826,774,-3492,-12696,8596,6
639,827,773,-3380,-12860,8424,6
639,827,773,-3032,-13016,8392,6
639,827,773,-3660,-13984,8852,6
639,826,774,-3128,-13324,8424,6
639,827,776,-1656,-12820,9196,6
639,827,775,212,-12716,10064,6
640,827,775,1428,-12748,9352,6
639,826,772,3332,-13300,8592,6
639,826,772,1792,-13176,9604,6
639,826,772,1136,-12876,8856,6
639,826,772,-1764,-14520,8420,6
639,826,772,-3280,-13556,6600,6
639,826,772,-4456,-13892,6440,6
639,826,772,-4560,-14168,5048,6
639,826,771,-4604,-14524,5172,6
639,826,771,-5000,-14996,4692,6
639,826,772,-4992,-14792,4732,6
639,826,772,-4728,-14840,4296,6
639,825,772,-4928,-14516,4612,6
639,826,772,-4428,-14956,4396,6
639,825,772,-3728,-14944,4660,6
639,826,772,-3996,-15292,5036,6
639,826,772,-3844,-14672,4260,6
639,825,772,-4224,-14452,4936,6
639,826,772,-4464,-14848,5280,6
639,826,772,-4192,-14800,5848,6
639,826,772,-4252,-14520,5716,6
639,826,772,-4036,-14136,5848,6
639,826,772,-4372,-14120,6420,6
639,826,772,-4100,-14524,5904,6
639,826,772,-4232,-14296,6488,6
639,825,772,-4668,-13632,5776,6
639,825,772,-4384,-13588,6004,6
639,826,772,-4240,-14224,5800,6
639,826,772,-3820,-14340,5776,6
639,826,772,-4412,-14280,4656,6
639,826,771,-2996,-14888,5356,6
639,827,774,-3056,-14392,6288,6
639,826,771,-3172,-15192,5396,6
639,827,774,-3216,-14712,5844,6
639,828,774,-3088,-14744,5624,6
639,827,773,-3260,-15360,6304,6
639,828,773,-2668,-13896,6984,6
639,827,773,-2836,-13772,6180,6
639,827,773,-3112,-13608,7528,6
639,827,773,-2624,-13644,7524,6
639,828,773,-3384,-14504,7572,6
639,827,773,-3156,-14096,6788,6
639,828,773,-3272,-13196,7788,6
639,828,770,-4476,-14152,6200,6
639,829,761,-4188,-14340,6064,6
638,829,768,-3512,-14120,6132,6
638,829,770,-3780,-14484,6316,6
639,829,772,-3584,-14672,6272,6
639,829,772,-3428,-14096,5768,6
639,829,772,-3860,-14500,6308,6
639,829,771,-3004,-14460,6048,6
639,829,772,-3080,-14752,6732,6
639,830,773,-3488,-14632,6884,6
639,830,773,-3156,-14356,7168,6
639,830,773,-3276,-14496,6932,6
639,830,773,-2660,-14888,6088,6
639,830,772,-2836,-14380,6560,6
639,831,772,-3300,-14380,6412,6
639,831,773,-3068,-14152,6120,6
639,831,774,-3388,-14772,6540,6
640,809,724,15740,-3408,4356,9
640,809,752,15712,-3360,4660,9
640,809,757,15716,-3248,4636,9
640,809,759,15724,-3100,4512,9
640,809,759,15672,-3148,4556,9
640,809,760,15756,-2948,5384,9
640,809,760,15728,-3020,4520,9
640,809,759,15628,-2852,3364,9
640,809,759,15708,-2996,4436,9
640,809,759,15700,-3172,4556,9
640,809,759,15624,-3460,4800,9
640,809,759,15440,-3232,4556,9
640,809,758,15636,-3040,5200,9
640,808,759,15380,-3384,4448,9
640,809,761,15632,-3584,3484,9
640,809,759,15688,-2640,3296,9
640,809,759,15028,-3848,4136,9
640,809,755,15700,-1972,3628,9
640,809,761,15720,-3524,4464,9
640,809,761,16004,-1900,4712,9
640,809,760,15540,-572,3992,9
640,809,759,15008,-2072,5480,9
640,809,759,16024,-1212,6208,9
640,809,759,15732,-460,6220,9
640,809,756,15520,-780,5524,9
640,809,761,15396,-332,5832,9
640,809,757,15244,-732,6376,9
640,808,757,15060,-584,6556,9
640,809,758,14472,-1536,7400,9
640,808,758,13948,-1468,8644,9
640,808,757,14036,-2276,8844,9
640,808,758,13472,-2728,8812,9
640,808,757,13256,-3600,8964,9
640,808,758,13136,-3472,8088,9
640,808,759,11832,-4648,9656,9
640,808,757,13124,-4340,8624,9
640,808,758,14380,-2996,7480,9
640,808,759,14264,-1456,7616,9
640,808,761,14196,-2616,10000,9
640,808,759,12844,-1812,9552,9
640,808,758,12180,-2440,10708,9
640,807,758,11660,-3676,10484,9
640,807,758,11016,-4748,11268,9
640,807,758,11212,-4548,11456,9
640,807,758,11012,-5036,11552,9
640,807,758,11692,-4560,10320,9
640,807,758,11668,-4784,9596,9
640,807,758,13120,-5548,9588,9
640,807,758,13444,-4832,9092,9
640,807,759,13300,-4452,8268,9
640,807,758,14196,-4988,8724,9
640,807,758,14416,-4448,6460,9
640,807,758,14824,-4232,5864,9
640,807,758,15152,-4208,5332,9
640,807,760,14864,-4036,5144,9
640,807,758,15216,-3064,5300,9
641,807,757,15520,-2148,6356,9
640,807,757,15444,-1376,6536,9
640,807,758,15372,-1812,6844,9
640,807,757,14880,-1888,7212,9
640,807,757,14272,-1912,8256,9
640,807,757,13704,-2988,8608,9
640,807,757,13284,-3768,8876,9
640,807,757,13052,-3608,9192,9
640,807,757,13464,-3292,9168,9
640,806,757,13004,-3332,9012,9
640,807,758,13432,-3072,8724,9
640,806,757,13788,-2684,8400,9
640,806,756,13676,-2296,8584,9
640,806,757,14248,-1896,8696,9
640,807,757,13736,-856,8356,9
640,806,757,13644,-1208,9076,9
640,806,757,13504,-1380,9768,9
640,806,755,13120,-1312,9240,9
640,806,757,12724,-2092,10204,9
640,806,757,12860,-1736,10380,9
640,806,757,13332,-1228,8948,9
640,806,757,14784,48,8920,9
640,806,757,14904,-968,6640,9
640,806,757,14620,-136,7316,9
640,806,757,14680,-616,7060,9
640,806,757,15412,-8,6872,9
640,806,757,14916,936,5908,9
640,806,757,15216,1276,6212,9
640,805,751,15100,1172,6180,9
640,806,752,15308,488,6228,9
640,806,766,15696,764,6012,9
640,806,759,15500,-408,5260,9
640,806,758,15960,36,5892,9
640,806,755,15528,-616,5052,9
640,806,756,15644,-348,5216,9
640,806,757,15968,-516,5356,9
640,806,757,16024,-828,4544,9
640,805,757,16116,-720,4916,9
640,806,757,16140,-564,4876,9
640,806,757,16112,-980,4780,9
640,805,757,16144,-1280,4520,9
640,805,756,15788,-1608,4076,9
640,806,758,16020,-1232,3172,9
640,806,756,16128,-356,3508,9
640,806,757,16768,-992,4576,9
640,806,756,16556,1936,2820,9
640,806,756,16336,3488,1700,9
640,804,756,16304,3324,2148,9
640,804,755,16496,2940,2044,9
640,798,756,16124,2708,2428,9
640,791,751,16948,3004,3492,9
640,784,740,16512,2792,2400,9
640,784,738,16632,2400,2052,9
641,785,740,16652,276,2528,9
640,785,740,16724,-1180,3132,9
641,785,741,15964,-3044,3544,9
640,785,740,16172,-3772,3624,9
641,785,741,16084,-4092,3980,9
641,785,740,15092,-5148,4388,9
641,785,740,15520,-5264,4152,9
641,785,741,15116,-5172,3812,9
641,784,740,15180,-5336,4120,9
641,784,741,15136,-5008,4084,9
641,785,741,15568,-4984,4036,9
641,785,742,15552,-4696,3548,9
641,785,742,15440,-3592,4416,9
641,785,741,15336,-3760,5772,9
641,785,740,15016,-4188,6120,9
641,785,742,15096,-4564,5824,9
641,785,739,15672,-2660,4804,9
641,785,742,16092,-2872,4096,9
640,785,742,16340,-2200,4408,9
640,785,742,16188,-1748,3996,9
640,784,741,15608,-1896,4000,9
640,785,741,15876,-1696,4676,9
640,784,741,16192,-2116,4604,9
640,785,741,16020,-1816,4644,9
640,784,741,15868,-1840,4576,9
640,785,741,15792,-1344,4504,9
640,785,741,15720,-56,5148,9
640,785,741,15848,-376,5880,9
640,784,741,15512,-136,5912,9
640,785,741,15300,-412,6240,9
641,785,741,15520,-340,5836,9
641,785,742,15284,-304,5924,9
641,784,742,15380,-36,7084,9
641,784,742,15452,36,7008,9
641,784,742,15200,-560,7368,9
640,784,741,14304,-228,7024,9
640,784,741,14616,-656,7264,9
640,785,741,14632,-1760,7724,9
640,784,741,15016,-2760,6956,9
640,784,741,14556,-3980,6276,9
640,784,742,13800,-5216,5320,9
640,784,741,14556,-5884,5132,9
640,784,741,14844,-6332,5528,9
640,784,741,14780,-6104,5192,9
640,784,741,14960,-5672,4612,9
640,784,741,15460,-5060,4420,9
640,784,741,15272,-5096,3848,9
640,784,741,15420,-5076,5072,9
640,784,741,15272,-4884,4472,9
640,784,741,15320,-6204,4340,9
640,784,741,15068,-3744,5112,9
640,785,741,15640,-4176,5688,9
640,784,741,16324,-4116,3616,9
641,784,742,16232,-2628,3548,9
641,784,740,17500,-1776,2416,9
641,784,740,16536,-1620,2200,9
640,784,740,16508,-1700,2608,9
640,784,740,16604,-1384,2652,9
641,785,741,16440,-1776,4844,9
640,784,741,16392,-1700,3028,9
641,784,741,16960,-388,2376,9
641,784,740,17412,-2204,2292,9
640,784,740,16688,-768,1420,9
640,784,740,15064,-400,3128,9
640,784,739,15300,-392,5504,9
640,784,739,14640,48,8876,9
640,784,739,12572,-1140,9904,9
640,783,738,9848,-1248,12728,9
640,783,738,8740,-1308,13408,9
640,783,738,7212,-1700,14500,9
640,783,738,6128,-1524,15012,9
640,783,738,5968,-840,14956,9
640,783,738,6060,-1044,14968,9
640,783,739,8276,4836,12696,9
640,783,739,10532,5096,10460,9
640,783,740,11692,5392,10212,9
640,783,739,12196,4640,9948,9
640,783,739,12892,4096,9576,9
640,783,739,13604,3296,8872,9
640,783,739,14400,3412,6188,9
640,783,739,14816,2384,6948,9
640,783,739,15540,2824,4932,9
640,783,739,16096,2016,3448,9
640,784,739,16368,84,3176,9
640,784,739,16404,1520,1252,9
640,783,739,16532,2332,-472,9
640,783,739,16844,1412,1684,9
640,784,739,16408,796,1828,9
640,783,739,16428,828,2352,9
640,783,739,16284,692,3152,9
640,783,739,16744,612,2316,9
640,783,739,16160,360,2532,9
640,783,739,16716,1768,2168,9
640,783,739,16240,2372,2892,9
640,784,739,16748,-16,904,9
641,783,739,16564,-32,212,9
640,784,739,17280,-664,1672,9
640,783,739,16664,-1392,2268,9
640,783,739,16744,-348,1768,9
640,783,739,16692,-4992,3732,9
640,783,740,17484,-5036,-568,9
640,784,740,16836,1804,1800,9
640,784,740,16788,-956,1252,9
640,783,740,16532,-4420,912,9
640,783,740,15784,-6632,-508,9
640,784,740,15268,-7016,-428,9
640,783,740,15224,-7912,536,9
640,783,740,14668,-5756,2712,9
640,783,739,14736,-5100,7276,9
640,783,740,14480,-5244,6392,9
640,783,740,15504,-3388,5516,9
640,783,739,15288,-3340,4680,9
640,783,740,14436,-3736,5320,9
640,783,739,14660,-3012,5764,9
640,783,739,14224,-3104,8452,9
640,783,738,13444,-3036,7676,9
640,783,739,13572,-3560,8872,9
640,783,739,12064,-2820,10596,9
640,783,739,11056,-3052,11664,9
640,783,739,10004,-1400,12560,9
640,783,739,9408,-1880,12896,9
640,783,739,9364,-2848,13092,9
640,783,739,9408,-2428,13152,9
640,783,739,8616,-2640,12544,9
640,783,739,9260,-4680,12280,9
640,783,739,9092,-6608,11836,9
640,784,739,9488,-7176,11320,9
640,783,738,10780,-7220,10940,9
640,783,740,11308,-5952,10404,9
640,783,740,10952,-6276,10168,9
640,784,740,10832,-6424,10032,9
640,783,740,11004,-6168,11256,9
640,783,740,10688,-5560,11072,9
640,783,739,10140,-5492,10876,9
640,783,739,10008,-6380,11412,9
640,783,739,10004,-7008,12072,9
640,783,739,11072,-6564,10840,9
640,783,739,12568,-5208,8884,9
640,783,739,13876,-5284,6560,9
640,783,739,14808,-3896,5116,9
640,783,739,15948,-2616,4460,9
640,783,739,16364,-556,3268,9
640,783,739,16868,120,2276,9
640,783,739,16712,1144,1480,9
640,783,739,16620,-2804,560,9
640,783,738,16552,-4452,-484,9
640,783,739,16588,-6384,896,9
640,783,739,15488,-6196,432,9
640,784,739,15552,-6496,1092,9
640,783,739,15476,-6508,1604,9
640,784,739,15428,-6096,3168,9
640,784,739,15156,-5732,2496,9
640,783,739,16096,-4268,2956,9
640,783,740,15596,-6332,2952,9
640,783,740,15072,-6868,1964,9
640,783,740,14672,-8000,2604,9
640,783,740,14700,-8580,2116,9
640,783,740,13956,-8680,1396,9
640,784,739,13320,-10188,1652,9
640,783,739,13060,-10276,2220,9
640,783,740,13244,-9564,2660,9
640,783,740,13944,-8740,1792,9
640,783,740,14040,-7912,2748,9
640,783,740,14960,-6940,2884,9
640,783,740,15200,-6712,3376,9
640,783,740,15048,-6496,2624,9
640,783,740,15576,-7168,2956,9
640,783,740,14940,-7020,2376,9
640,783,741,14924,-7648,1900,9
640,783,740,15128,-7168,2704,9
640,783,740,14932,-6804,2784,9
640,783,739,15368,-7552,1296,9
640,783,739,15560,-5512,16,9
640,783,739,15904,-4876,-816,9
640,783,739,16584,-3512,-1568,9
640,783,740,16540,-3252,-1308,9
641,783,740,16472,-2192,-2172,9
641,783,740,17120,-448,-1972,9
640,782,739,16844,1284,-2572,9
640,783,739,21156,260,-7268,9
640,783,739,16960,304,-1860,9
640,782,739,16560,3132,-4588,9
640,782,738,16236,2692,-820,9
640,782,738,17092,1428,-832,9
640,782,738,16740,704,-1176,9
640,782,737,16812,260,1112,9
640,782,737,16720,1496,888,9
640,782,737,16688,-36,2608,9
640,782,737,15792,-1188,4400,9
640,782,737,15268,-3940,6940,9
640,783,737,14228,-4104,4648,9
640,782,738,15428,-3052,5692,9
640,782,737,15332,-3056,5384,9
640,783,738,15636,-3504,5964,9
639,782,740,14592,-3196,7412,9
640,782,739,13876,-3308,7344,9
640,782,738,16456,-476,3896,9
640,783,738,17404,-1080,3188,9
640,783,738,16240,-1536,4604,9
640,783,739,15736,-3672,5308,9
640,783,739,15460,-4208,5088,9
640,783,738,15496,-2788,5220,9
640,782,738,15168,-2024,6024,9
640,782,739,15568,-2116,5720,9
640,782,738,15184,-2552,5852,9
640,782,738,15428,-2300,5552,9
640,782,738,15820,-1620,5928,9
640,782,739,15236,-968,6060,9
640,782,742,15516,-480,6348,9
640,782,739,15192,-1384,6056,9
640,782,738,15456,-720,6664,9
640,782,737,15232,-1008,6708,9
640,782,738,15224,-856,6392,9
640,782,739,15040,-1428,7160,9
640,782,739,14796,-2144,8044,9
640,782,738,13296,2492,6308,9
640,782,738,13616,3864,8236,9
640,782,738,13700,3420,8868,9
640,782,739,12928,5232,8544,9
640,783,738,11516,7636,8904,9
640,783,737,10704,8108,8980,9
640,783,737,10344,8136,9032,9
640,782,737,10332,8492,9408,9
640,783,737,9640,9848,8240,9
640,782,738,9920,10088,8460,9
640,782,739,9668,9852,8608,9
640,782,739,8960,8908,9796,9
640,782,739,9496,9184,10668,9
640,782,738,9020,5328,14484,9
640,782,738,8688,5600,12576,9
640,782,738,9180,4960,12252,9
640,782,738,10244,5000,11896,9
640,782,738,11448,5020,10204,9
640,782,738,12256,4660,9424,9
640,782,738,12768,4252,9052,9
640,782,738,13296,3376,8092,9
640,782,738,13876,4060,7760,9
640,782,737,13656,2808,7700,9
640,782,738,14616,2480,8296,9
640,782,738,14944,-8,6748,9
640,782,737,15444,16,6036,9
640,782,738,15760,20,5248,9
640,781,738,15604,-136,5380,9
640,782,738,15300,568,6304,9
640,782,738,15484,748,5988,9
640,781,738,15608,900,5952,9
640,782,738,15320,460,5484,9
640,782,738,15688,-428,5812,9
640,782,739,16268,-432,6056,9
640,782,738,15528,-84,4752,9
640,782,738,15636,244,5300,9
640,781,738,15188,700,5792,9
640,781,738,14784,-604,7148,9
640,781,737,14976,856,7276,9
640,781,737,14828,1584,8184,9
640,782,737,14352,888,8316,9
640,781,738,14144,1972,8740,9
640,782,738,15744,436,7204,9
640,782,738,15284,2080,6180,9
640,782,738,15480,572,7172,9
640,782,738,15516,-908,6996,9
640,782,738,15116,144,6540,9
640,782,736,14588,884,8252,9
640,782,740,14284,784,7544,9
640,782,740,13524,-332,9092,9
640,782,737,14544,-2424,8280,9
640,782,737,15152,-1244,6864,9
640,782,740,15304,-2028,5964,9
640,782,740,15692,-1740,5828,9
640,782,737,16036,-2088,4552,9
640,782,737,15908,-2228,4956,9
640,782,738,16208,-2588,4532,9
640,782,738,15956,-3528,3756,9
640,782,738,15828,-3408,3300,9
640,782,737,16488,-3784,2768,9
640,782,738,15608,-4884,1884,9
640,781,738,16044,-4960,1820,9
640,782,738,15760,-4340,2284,9
641,782,735,16652,-3876,2836,9
640,782,739,15848,-4984,2164,9
640,782,740,16280,-2840,2988,9
640,782,729,16780,-2908,2504,9
640,782,732,15704,-2952,2456,9
640,782,737,15880,-3040,3224,9
640,782,742,16908,-3088,2836,9
640,781,741,15948,-2116,5252,9
640,782,740,16164,-1872,4200,9
640,782,740,16124,-1864,4676,9
640,782,738,15396,-2124,4000,9
640,782,739,15556,-2984,5240,9
640,782,740,15208,-4060,6428,9
640,782,737,15348,-3600,5576,9
640,782,738,14944,-4320,4544,9
640,782,738,14864,-5684,5624,9
640,782,738,14836,-5756,4616,9
640,782,737,14784,-6196,4292,9
640,782,736,15592,-5348,2876,9
640,781,736,15736,-4840,3084,9
640,782,737,15680,-5712,2812,9
640,782,738,16360,-4716,2776,9
640,782,738,16044,-4436,1540,9
640,782,738,16452,-3040,1440,9
640,782,739,16744,-1468,1216,9
640,782,738,16884,-628,1144,9
640,782,739,17012,-964,1380,9
640,782,738,16672,-912,1792,9
640,781,738,16572,-1272,2276,9
640,782,738,16544,-1136,3224,9
640,781,738,16696,-2228,2968,9
640,782,738,16624,-2064,1608,9
640,782,738,16580,-2720,1300,9
640,781,739,16500,-2960,1104,9
640,782,739,16104,-4264,2472,9
640,781,739,16124,-3980,1992,9
640,782,739,15876,-4556,2600,9
640,781,739,15812,-4828,2708,9
640,781,739,15692,-5048,2900,9
640,781,739,15896,-5264,2532,9
640,781,739,16064,-4868,2892,9
640,781,738,15984,-4260,2416,9
640,781,739,15792,-4516,2580,9
640,781,739,15564,-3348,4580,9
640,781,738,15300,-2740,6012,9
640,781,738,14976,-2584,5536,9
640,781,738,15344,-1324,7620,9
640,781,738,14360,-1148,7748,9
640,781,738,13992,-1372,8692,9
640,781,738,13472,-1708,8712,9
640,781,738,13728,236,9492,9
640,781,738,12372,-68,9044,9
640,781,738,13792,-40,9604,9
640,781,738,13692,-1264,10336,9
641,781,738,12964,-1660,9780,9
640,781,738,13736,-2008,9064,9
640,781,738,13580,-1756,9204,9
640,781,738,14000,-1004,8796,9
640,781,738,15736,-548,6336,9
640,781,738,13792,-2120,8640,9
640,781,738,13720,-1780,8824,9
640,781,738,14096,-1572,7560,9
640,781,738,14888,-1164,7332,9
640,780,739,14952,-2040,6332,9
641,781,739,15356,-2264,7032,9
641,781,739,16300,-1728,4100,9
641,781,737,16052,-1752,3456,9
641,780,737,16148,-1188,3468,9
641,780,738,16332,-632,3080,9
640,780,738,17108,-1412,2080,9
640,780,738,17064,-1268,1896,9
640,780,739,15008,-1604,3092,9
640,780,736,16668,-772,1424,9
640,781,738,16380,96,3372,9
640,781,738,16060,-456,4124,9
640,781,736,15820,812,5216,9
640,780,737,15720,580,5076,9
640,781,737,15048,740,6408,9
640,781,738,16480,-172,6840,9
641,781,737,15504,1880,6372,9
640,781,738,15576,788,7796,9
640,781,738,14516,-20,7428,9
640,781,737,12460,2596,10688,9
640,782,737,12212,-396,11852,9
640,783,729,10456,-192,12424,9
640,783,732,8924,-688,13012,9
640,784,732,7552,356,13020,9
640,783,738,7920,472,14724,9
641,783,737,7180,260,14792,9
640,783,738,6972,1888,14400,9
640,783,738,6748,904,14772,9
640,783,738,7364,1680,13608,9
650,736,702,16332,-2684,2504,12
650,736,705,16308,-2228,2156,12
651,736,704,16436,-2836,2620,12
650,736,704,16448,-2240,2816,12
651,736,703,16428,-2704,2888,12
650,736,703,16472,-2568,3284,12
650,736,702,16208,-2488,3212,12
650,736,703,16076,-2468,3496,12
650,736,703,16368,-2464,3892,12
651,736,702,16408,-1996,3476,12
655,736,702,16268,-2352,3276,12
652,736,703,16360,-2320,3900,12
660,736,702,16304,-2148,3080,12
659,736,702,16624,-1872,2696,12
658,736,702,15976,-2100,3140,12
658,736,704,16492,-3080,3520,12
658,737,702,16264,-3868,3604,12
658,737,702,16192,-1340,3776,12
657,737,702,16140,-1984,3992,12
657,737,702,16100,-1896,4876,12
657,737,702,16032,-1980,4420,12
657,737,702,15948,-1816,4540,12
657,737,702,15944,-1920,4504,12
657,737,702,15480,-2040,5824,12
656,737,702,15308,-1588,5812,12
656,737,703,15456,-1648,5716,12
656,737,702,15568,-1892,5456,12
656,737,702,15644,-1464,5348,12
656,737,702,15896,-1480,5236,12
656,737,700,16060,-1044,4768,12
657,737,699,16032,-740,4344,12
656,738,702,15980,-1832,4156,12
656,738,702,15840,-2848,4384,12
656,738,703,15664,-3384,4584,12
656,738,702,15660,-3920,4560,12
656,738,703,15524,-4040,4384,12
656,738,703,15880,-4092,5048,12
656,739,703,15676,-4156,4452,12
656,739,703,15448,-4872,4864,12
656,739,703,15552,-4464,4572,12
656,739,703,15276,-4252,4388,12
656,739,702,15748,-3992,5212,12
656,739,704,14940,-4960,4048,12
657,739,706,14856,-5760,4584,12
657,739,704,14780,-6212,5580,12
657,739,705,14216,-6352,6016,12
657,739,705,14356,-6204,5852,12
657,739,704,14084,-5632,5776,12
657,739,704,14516,-5620,5564,12
657,739,704,14772,-5880,5864,12
657,739,704,14648,-5812,5800,12
657,739,703,14748,-5848,5908,12
657,739,704,14468,-5544,5328,12
657,739,704,14492,-5744,5272,12
656,739,705,14596,-5520,5488,12
657,739,707,14668,-5284,5652,12
657,739,705,14644,-5700,6012,12
656,739,704,14800,-5640,5916,12
656,739,704,14564,-5636,5716,12
657,740,704,14868,-5628,5448,12
656,739,704,14948,-5296,5080,12
656,739,704,14952,-5092,5364,12
657,739,704,15240,-4628,5260,12
657,739,705,14960,-4412,5408,12
656,739,705,14848,-4572,5348,12
656,739,705,15000,-4088,5648,12
657,740,705,14900,-4360,6120,12
657,740,704,14940,-4012,5940,12
657,740,705,14912,-3980,6628,12
657,740,706,15008,-3324,6596,12
657,740,706,14480,-2984,6340,12
657,740,705,14676,-2892,7116,12
657,740,706,14632,-3072,7140,12
657,740,706,14264,-3100,7148,12
656,740,705,14004,-3696,7484,12
656,740,707,13916,-2516,8124,12
656,740,704,13956,-2864,9348,12
655,740,706,13528,-1488,8284,12
655,740,704,13508,-960,8592,12
655,740,705,13940,-1084,8836,12
655,740,704,14164,-1220,8968,12
655,740,706,14256,-412,8816,12
655,740,705,14196,-528,8684,12
655,740,705,14188,112,8832,12
655,740,705,13920,352,8596,12
655,740,705,13692,156,8916,12
655,740,705,13692,308,9160,12
655,740,706,13804,656,8704,12
655,740,705,13808,424,9584,12
655,740,706,13740,1016,9564,12
655,740,706,14244,-104,8840,12
655,741,706,13880,-124,8784,12
655,740,706,13840,-164,9112,12
655,740,705,13580,-476,9644,12
655,740,704,13892,-1020,9664,12
655,740,707,13312,-2248,9140,12
655,740,706,12600,-2320,7272,12
655,741,706,13696,-1524,7516,12
655,740,706,13896,-1720,7928,12
655,741,706,13744,-2296,8924,12
655,740,705,13624,-2532,9044,12
655,740,706,13280,-2436,8784,12
655,741,706,13372,-2664,9552,12
656,741,705,13680,-2504,9288,12
656,740,706,13720,-3508,9704,12
656,741,705,13440,-2532,8544,12
656,740,704,13268,-2196,9252,12
656,741,706,13224,-2640,9448,12
656,740,705,13256,-2764,8520,12
656,741,705,13380,-2440,9528,12
656,741,707,13268,-3284,8944,12
656,741,706,13220,-2400,9116,12
656,741,705,13160,-2872,9356,12
656,741,706,13864,-2812,10140,12
656,741,703,13512,-2344,7680,12
656,741,702,13548,-2748,8516,12
656,741,708,14016,-2540,7364,12
656,741,706,14992,-3664,7940,12
655,741,706,15400,-2552,6528,12
656,741,706,14480,-1380,6548,12
656,740,705,15576,-892,5856,12
655,741,705,15488,-984,7120,12
655,741,706,14776,-656,6372,12
656,741,706,14944,620,6212,12
656,741,707,15096,-1204,7880,12
656,741,706,16228,-1172,7556,12
656,741,706,15396,-1304,7232,12
656,741,707,15556,380,6512,12
656,741,706,15736,232,5432,12
656,741,707,15608,-308,6008,12
657,741,707,15612,328,6476,12
657,741,707,15672,-172,5520,12
656,741,707,15736,-832,6104,12
657,741,706,15576,20,5852,12
656,741,707,15512,-1060,6976,12
656,741,706,14932,-1420,6196,12
657,741,706,14872,-656,7304,12
657,741,706,15276,44,6852,12
656,741,706,15768,-644,6616,12
657,741,706,15584,-1080,5588,12
656,741,707,15640,-1548,5852,12
656,741,707,15496,-652,5880,12
657,741,707,15312,-824,5744,12
657,741,707,15520,-1000,5996,12
657,741,707,15560,-1448,5660,12
657,742,707,15376,-1692,6072,12
657,741,707,15132,-2616,6544,12
657,742,708,15300,-1796,6224,12
657,742,708,15120,-2132,6368,12
656,742,708,15032,-2676,6428,12
657,742,707,15252,-2156,6628,12
657,742,708,15172,-2784,6272,12
657,742,707,14580,-3120,6424,12
657,742,707,14732,-3316,6452,12
657,742,707,15328,-3092,6144,12
657,742,708,15572,-3148,5076,12
657,742,708,15616,-2840,4960,12
657,742,707,15632,-3056,4884,12
657,742,707,14800,-3424,4160,12
657,742,707,15224,-3348,5428,12
657,742,707,15260,-3372,7116,12
657,742,705,14908,-3400,6768,12
657,742,706,14332,-2684,8184,12
657,742,707,14552,-1684,7044,12
657,742,707,14916,-1032,6872,12
657,742,707,15556,-532,6104,12
657,742,707,14808,-2488,5968,12
657,742,707,15280,-2368,6900,12
657,742,708,14772,-2488,6860,12
656,742,707,15196,-2564,6704,12
656,742,707,15028,-2652,6100,12
657,742,707,15320,-3260,6272,12
656,742,707,15248,-3320,5448,12
657,742,708,15472,-3676,5272,12
657,742,708,15252,-4252,5388,12
657,742,706,15204,-4084,5308,12
656,742,706,15356,-4044,5588,12
656,742,706,15108,-3796,5512,12
656,742,706,15376,-3840,6168,12
656,742,707,14640,-3568,6504,12
656,742,706,14912,-3052,6068,12
656,742,707,15008,-3308,6748,12
656,742,707,14344,-3304,7236,12
656,742,705,14472,-2908,7108,12
656,742,707,14252,-3604,8164,12
656,742,707,13324,-3136,7684,12
656,742,707,13412,-3988,9896,12
